text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
What if after depositing all our old notes into our accounts and on 10th of February CBN and BUHARI now say all the money in everybody s account will be used to pay Nigeria s Debts What will you do? ? ? Zenith Turkey Turkey ,,"Turkey,  Turkey,  Nigeria","country, cbn, bughari, turkey",13.6497,85,10
earthquake like they needed any more trouble in the MiddleEast . Turkey Syria ,,"Syria,  Turkey","earthquakes, middle EAST, turkey, syria",6.7876,46,11
This is terrible! ! Pray for them earthquake Turkey Syria ,,"Syria,  Turkey","Turkey, Syria",5.2588,43,3
"So Turkey Syria earthquake brought it on themselves look at how they treat one another until something like this happens. Divisions, factions fighting and war and Allah punishs them. ",,"Syria,  Turkey","Turkey, Syria",5.5384,65,3
HELP TURKEY ! Turkey deprem NFTCommmunity nftartist ,,"TURKEY,  Turkey",TURKEY,3.812,48,3
ChristianAtsu20 is found ChristianAtsu earthquake Turkey Atsu ,,Turkey,"Country, City, Area",6.0,44,5
My thoughts and prayers to Turkey and Syria and all my Turkish and Syrian friends earthquake ,,"Syria,  Turkey","Turkey, Syria, and the Turkish and Syrian friends.",3.2727,47,11
"As we process the devastating 7.8 earthquake in Turkey, there s something we need to look at While the CA Leg AB 1721 put 250m into the new budget for softstory retrofits, the most recent Governor s proposal for a budget REMOVED this funding. . . ",,Turkey,"CA Leg AB 1721, Governor James Graham",8.0127,91,10
"Inna lillahi wa inna ilayhi raji un, May Allah grant them all the highest level of Jannat. . praying for all those affected by the earthquake in Turkey and Syria earthquake ",,"Syria,  Turkey","Inna Lillah, Inna Iliah, Jannat, Turkey, Syria",9.4331,73,18
My Thoughts amp; Prayers are with the People Of Turkey at this dreadful time following the crippling Earthquake ,,Turkey,"Turkey, Earthquake",8.2355,52,4
Guys please plug me with any paid twitter promo campaigns GRAMMYs SONA2023 Cyril AndileMpisane Sjava Turkey Zuma malema ChrisBrown Adele ZakesBantwini bonga Nota podcastandchillwithmacg BlackCoffee enhle ,,"Nota,  Turkey,  Cyril","GRAMMYS, SANA, TURKEY",7.1673,88,10
Aminnn aminnn deprem Turkey ,,Turkey,"Turkey, deprem",4.3614,41,5
earthquakeinsyria earthquake seisme Syria earthquake SURPORT SYRIA S HEROES ,,"Syria,  SYRIA","earthquake, syria, seism, surportsyria, syros",5.4741,48,16
"Oh Allah we ask You by every Name that You have named Yourself that revealed in the qur an, please send your Mercy and peacefully to Syria, send happiness to their sadness and reliever to their distress, the people that lost their life may Allah swt forgive and grant them, ",,Syria,"The locations mentioned are:, 1. The Quran text (qur an), 2. Syria",17.0116,88,20
Help to Turkey ,,Turkey,Turkey,3.7192,34,1
"thank you all. . We are grateful to all of you, Turks will never forget this ediramaal P Fiala Turkey earthquake PrayForTurkey ",,Turkey,"Turkey, P Fiala Turkey.",10.8991,63,8
"In Sanliurfa, the moment a building collapsed was recorded by mobile phone hours after the 7.8 earthquake hits Turkey. Turkiye TurkeyEarthquake TurkeyQuake deprem Elbistandeprem earthquake earthquakeinturkey earthquaketurkey Hatay ",,Turkey,"Sanliurfa, Earthquake, Turkey, Turkey",4.863,86,11
A powerful aftershock was felt in Syria minutes ago! ,,Syria,Syria,5.9074,43,2
Deeply saddened by the loss of life in Syria and Turkey in the wake of the earthquake in southern Turkey. Our heartfelt thoughts amp; prayers are with all those affected by this devastating disaster. May Allah have mercy on the deceased amp; hasten the recovery of the injured. Turkey ,,"Syria,  Turkey,  Turkey,  Turkey","Syria, Turkey, Turkey; Syria, Turkey, Turkey",4.5579,87,12
Pray for Syria and Turkey earthquake ,,"Syria,  Turkey","Syria, Turkey",4.4393,38,4
"Although we have not received support for our campaign at the moment, we request you to help the people living in Turkey, on behalf of humanity and all universal values. earthquake earthquakeinturkey earthquaketurkey HelpTurkey ",,Turkey,turkey turkey,4.5762,75,3
415 mine workers with their rescue skills from Zonguldak providence are left in Zonguldak with no airplanes provided to bring them to cities affected by earhquake in Turkey. they can t travel by bus to get there it will take 10 15 hours! hatayyardimbekliyor ADIYAMAN Turkey ,,"Turkey,  Turkey",hatayyardimbekliyor ADIYAMAN Turkey,22.9758,100,13
Earthquakes occurring almost once every 15 minutes. Turkey ,,Turkey,Turkey,3.9626,43,1
saw some absolutely devastating visuals from turkey amp; syria s earthquake praying for all the people and my dearest children of both nations TurkeyEarthquake Syria ,,"syria,  Syria,  turkey","turkey, s, syria",21.4239,62,7
"My heart is broken seeing all the videos and pictures from Syria and Turkey the opposition areas in Syria are already in crisis, the earthquake and cold weather have even more devastating consequences. Preying for everyone affected. Turkey earthquake Syria ",,"Syria,  Syria,  Syria,  Turkey,  Turkey","Syria, Turkey, and the opposition areas in Syria",4.9053,75,11
My thoughts are with the people in Turkey and Syria this evening . . . earthquake ,,"Syria,  Turkey","Turkey, Syria",3.7034,47,3
"This image of entire neighborhoods flattened by the earthquake and in the video linked below geolocate to Antakya, Turkey, at 36.240677, 36.172804. ",,Turkey,"Antakya, Turkey, at 36.240677, 36.172804",16.0643,69,18
"israel is providing humanitarian, medical and rescue support to both turkey and syria. Will her detractors recognise the goodwill and humanity of the country amyisraelchai ",,"syria,  turkey,  israel","Turkey, Syria",3.1126,64,3
Terrible visuals coming from Syria and Turkey! Prayers for all who are going through the rubbles! ! earthquake ,,"Syria,  Turkey","Syria, Turkey",4.8873,54,4
instructions to the Commander of the Russian Group of Forces in Syria to provide assistance in eliminating the consequences caused by the force of nature. Surrendered Ukrainian militant Yevgeny 2 ,,Syria,"Syria, Yevgeny 2",3.4986,68,9
Top News Today Russian and Turkish defence ministers have held telephone talks. An earthquake has occured in the northwestern part of Syria. The Minister of Defence of Russia has given 1 ,,"Syria,  Russia","narrowing , east syria , norther west syria's northwestern part , northwest syria",5.1344,66,21
"Turkey and Syria two catastrophic earthquakes At least 3, 500 people are confirmed to have died Read More on catastrophic earthquakes Syria Turkey ",,"Syria,  Syria,  Turkey,  Turkey","Turkey, Syria, and Read More on catastrophic earthquakes",5.3113,57,10
"The number of deaths in the earthquake increased to 2, 379. earthquake Turkey ",,Turkey,Turkish,4.7751,48,2
"A global aid effort has mobilized after massive earthquakes in Turkey. Firefighters, search amp; rescue teams with dogs from the Czech Republic and Taiwan, and aid packages from Germany are headed to the region. LukasKabon, wberrazeg, Abdulhamid Hosbas anadoluajansi ",,"Turkey,  Taiwan,  Czech Republic,  Germany","Turkish earthquakes, Firefighters, Search & Rescue Teams with Dogs from the Czech Republic, Taiwan, and Germany",6.658,93,22
"Earthquake, Turkey 38.01 N, 37.04 E M4.9, 2023 02 06 21 15 20 UTC earthquake Location ",,Turkey,"Turkey, Earthquake, 38.01 N, 37.04 E",5.7235,67,16
"Humanity in extreme darkness rescue workers say displaced people in northwest Syria are giving their tents to those made homeless today by the Turkey earthquake. Many were already living in buildings damaged by war. Rescuers say, ironically, camps are now the safest places. ",,"Syria,  Turkey","northwest syria, turkey",7.8323,82,6
Pray for turkey fyp Turkey ,,"turkey,  Turkey",Turk,5.6901,38,2
"I pray for all the earthquake victims in turkey, Syria and Lebanon. . may god forgive the dead, and give strength to the families who lost their loved ones. . even if far away we are with you and you are in our prayers Turkey Syria Lebanon ",,"Syria,  Syria,  turkey,  Turkey,  Lebanon,  Lebanon","Turkey, Syria, Lebanon",3.1337,82,5
Building after building collapsing in Turkey due to earthquake Lord have mercy ,,Turkey,"Building after building collapsing in Turkey due to earthquake Lord have mercy., The main location mentioned with a comma is the city in Turkey.",5.7722,43,26
Thinking of people of Turkey. It s devastating what they are going through PrayForTurkey ,,Turkey,"Turkey,Turkey",5.0798,49,4
We just entered the 21st hour since the first earthquake. SAR S amp; R continues Deprem Turkey Image shot from TRT live ,,Turkey,"SAR, Deprem, Turkey",4.0628,59,7
"For all the earthquake victims in Turkey and Syria, my heart breaks. For their well being and health, I pray. Turkey earthquake PrayForTurkey Syria earthquake ",,"Syria,  Syria,  Turkey,  Turkey","Turkey,Syria",3.7211,63,4
"Turkey and Syria earthquakes Death toll rises to more than 3, 000 but Syrians in horrific situation after years of bombing by Assad amp; Putin amp; so much infrastructure already destroyed as WhiteHelmets appeal to them not to bomb areas affected by quakes ",,"Syria,  Turkey","Turkey, Syria, Assad, Putin",10.8404,83,7
Thinking of the people of turkey syria Deprem ,,"syria,  turkey","Turkey, Syria, Deprem",6.335,41,6
"Just minted, do good and you will receive it twice as much. Big man jackbutcher Turkey Syria NFT ",,"Syria,  Turkey","Turkey, Turkey",6.7764,55,3
H T R T The magnitude 3.8 earthquake that rattled western New York on Monday is the strongest to hit the state since 2002. buffaloearthquake amyfreeze and IanOliverWX with more. earthquake ny ,,New York,"New York (magnitude 3.8 earthquake), Buffalo (buffaloearthquake), Amy Freeze (amyfreeze), IanOliverWX (IanOliver with more magnitude ny 4).",6.3545,77,38
"Prayers to the people of Turkey amp; Syria after a devastating 7.8 magnitude earthquake hits their country yesterday. May Allah S. W. T ease their pain amp; suffering during this period of time, In Sha Allah. Amin2 Ya Rabbal Al Amin ",,"Syria,  Turkey","Turkey, Syria",5.0773,88,3
"Earthquake, Turkey 38.23 N, 38.27 E M5.1, 2023 02 06 20 53 50 UTC earthquake Location ",,Turkey,"Turkey, M5.1, 38.23 N, 38.27 E",5.3413,67,18
Marvin Inu The earthquake in Turkey and Syria and the death of thousands of people was the tragedy of the century. Team of Marvin is very sorry and saddened by this painful event. May the souls of the dead be happy ,,"Syria,  Turkey","Turkey, Syria",5.4915,76,3
"US friends and family, you can make tax deductible donations to Turkey s earthquake relief fund through TPF. Turkey earthquake Turkish Philantrophy Funds TPF ",,"Turkey,  Turkey","USA, Turkey, TPF",4.8706,61,6
Explosion of NuclearPower plant Turkey ,,Turkey,Turkey,3.8285,38,1
Putting things into perspective I moan about being scammed out of 15k and broke when these poor people in Turkey and Syria have lost their lives and there livelihoods. It s such a tragedy I for them. TurkeyQuake HelpTurkey HelpSyria earthquake ,,"Syria,  Turkey","Turkey, Syria",6.0026,84,3
Watching the devastation and horror in Turkey and Syria today including that which is to come over the next few days. My thoughts are with those dealing with this disaster and with the victims. turkey earthquake Syria ,,"Syria,  Syria,  Turkey,  turkey",turkey syria,3.9678,70,4
katyperry There is an earthquake in Turkey! It s cold and people are about to freeze under the rubble. Please help me! earthquake ,,Turkey,turkey,5.6509,59,2
Let s help and support the people of Turkey and Syria after the catastrophic earthquakes. ,,"Syria,  Turkey","Turkey, Syria",3.1828,47,3
"In Martin L. King s voice if you can t dance, sing; if you can t sing, laugh; if you can t laugh, smile; if you can t smile, close your eyes and daydream but by all means feel good. live food Russia Ukraine africa work happy Turkey Syria ",,"Syria,  Turkey,  Russia,  Ukraine,  africa","Russia, Ukraine, Africa, Cartal (AmeriCa), Turkey, Syria",6.0165,90,17
Should I trust chatgpt? ? earthquake Turkey ElonMusk ,,Turkey,"Turkey, Elon Musk",3.934,44,4
No be for APC. GRAMMYs PrayForTurkey Turkey ,,Turkey,"Turkey, Grace",3.4465,45,3
May God have mercy amp; give patience to the people of Syria and Turkey earthquake ,,"Syria,  Turkey","Syria, Turkey",5.5951,47,4
sandrawatfa so the Zionist terrorist occupiers who have been illegally bombing Syria under International law for the last few yrs hav suddenly become the bearer of humanitarian aid. u couldn t make this shit up if you tried. Never ever trust or accept anything from these zionist terrorists ,,Syria,"SA, WEZ, SY",7.956,87,6
Turkey calls for international help earthquake ,,Turkey,"Turkey, earthquake",5.6438,37,3
The earthquake in Turkey happened at the same time of Satanic performance during the GRAMMYs. earthquake earthquakeinturkey ,,Turkey,Turkey,3.6316,56,1
Pictures from inside Iranian plane loaded with relief aid Syria Earthquake ,,Syria,"Tehran, Syria, and an earthquake.",6.8718,43,10
Pray for Turkey Syria ,,"Syria,  Turkey","Pray for, Turkey, Syria",3.9162,36,7
"Christian Atsu current team, weekly salary and net worth in 2023 atsu turkey christianatsu football earthquake alive ",,turkey,"Christian Atsu current team, weekly salary and net worth in 2023 atsu turkey christianatsu football earthquake alive, ** Christianiastuff, Christiania, Turkey **",8.7069,54,35
The death toll and the number of casualties in Turkey is rising. Our hearts and minds are with you. God bless Turkey. TurkeyEarthquake ,,"Turkey,  Turkey",Turkey,9.9411,59,1
"Christian Atsu current team, weekly salary and net worth in 2023 atsu turkey christianatsu football earthquake alive ",,turkey,"Christian Atsu, current team, 2023, Turkey (football earthquake alive)",6.3517,54,17
"Earthquake kills more than 3, 600 in Turkey, Syria earthquake Quake syria Turkey ",,"Syria,  syria,  Turkey,  Turkey","Turkey, Syria, Quake",6.7051,51,6
May Allah protect them All Turkey turkeyearthquake2023 ,,Turkey,Turkyst Istanbul,7.1276,42,4
"Teams from all over the world have set out to help Turkiye, and teams have started rescue operations. Thanks Turkey Azerbaijan, Lebanon, Poland, Taiwan, Netherlands, Russia, Georgia, Greece, Netherlands, Israel, Czechia, Uzbekistan, Japan ",,"Greece,  Turkey,  Lebanon,  Taiwan,  Israel,  Czechia,  Azerbaijan,  Uzbekistan,  Russia,  Netherlands,  Netherlands,  Japan,  Poland","Turkey, Azerbaijan, Poland, Taiwan, Netherlands, Russia, Georgia, Greece, Israel, Czechia, Uzbekistan, Japan",26.4861,81,25
Turkey and Syria praying for well being of every soul in that region. Allah Madad Turkey Syria ,,"Syria,  Syria,  Turkey,  Turkey",Turkey,6.2273,50,1
"Palestine is deploying a search, rescue amp; medical delegation to Syria amp; Turkey to support the international relief efforts taking place following the disastrous earthquake. Palestinian International Cooperation Agency PICA . ",,"Syria,  Turkey,  Palestine","PAICA, Syria, Turkey, Western Sahara",4.4781,69,9
"Turkey and Syria at least 3, 500 people confirmed dead after major earthquakes with number set to rise latest updates. My heart goes out to Turkey Syria amp; Lebanon Earthquake ",,"Syria,  Syria,  Turkey,  Turkey,  Lebanon","Turkey, Syria, Lebanon",4.1033,67,5
"EMERGENCY As lives hang in the balance in the aftermath of the 7.8 magnitude earthquake that hit Turkey and Syria, Oxfam with be responding. Donate today so we can provide aid where it s needed most ",,"Syria,  Turkey","Turkey, Syria",6.4105,76,3
turkey seems very cold this time of the year they need generators for heating n alot of cloth to counter cold ,,turkey,"turkey,nations",8.4763,53,4
Latest Update earthquake Turkey Syria ,,"Syria,  Turkey","Turkey, Syria",9.1311,36,3
This is hypocrisy at its best because of political matters people in need can t receive any help Lift the sanctions on Syria earthquake PrayforSyria ,,Syria,"Syria, Syria",6.2905,60,4
"Dear world and global leaders, Syria needs more resources and rescue workers! Syria is already struggling due to financial sanctions No need for selective humanitarianism earthquake Syria Turkey ",,"Syria,  Syria,  Syria,  Turkey","Syria,Turkey",8.2248,62,5
Pray for Turkey PrayForTurkey Turkey earthquake ,,"Turkey,  Turkey",Turkey,4.5744,41,1
Help Syria HelpSyria earthquake ,,Syria,"G, 264",5.6924,37,4
"Turkey and Syria Earthquake Response Update Send Relief s local partners have begun delivering blankets, water, and heating supplies to those in need. Join us in praying for the additional deliveries that will be taking place over the next few hours. ",,"Syria,  Turkey","Turkey, Syria, those in need",5.7008,77,7
COWARDNESS on another LEVEL ASSADWARCRIMES Syria ,,Syria,"country (Syria), city (Assadwar crimes is not a known city or local area in the given context)",5.0057,45,24
Every NFT you buy will be sent as a donation to earthquake victims in Turkey. Check out my item listing on OpenSea! opensea NFT NFTCollection earthquake ,,Turkey,Turkey,4.1689,66,1
Mosque is coming down Turkey deprem ,,Turkey,Turkey,5.3902,40,1
Turkey and Syria Struck by Earthquakes Latest Updates via wsj ,,"Syria,  Turkey","Turkey, Syria",2.9151,45,3
"Syria is heavily affected by the recent earthquake that hit it alongside Turkey. Due to primarily US sanctions, Syria seems to not be receiving enough emergency humanitarian aids. A photo of emergency plans avoiding Syria is so sad! Like Retweet help. A donation also help. ",,"Syria,  Syria,  Syria,  Turkey","Syria, Turkey, emergency humanitarian aids",6.2076,84,8
FilipHorky We need to change the tag Turkey to Turkiye ASAP ,,Turkey,"Turkey, Turkish Republic (Turkiye)",6.5988,47,8
"Mayor of Adana, Zeydan Karalar; Currently, 3 million people are outside in Adana. We need food Deprem Turkey ",,Turkey,"Adana, Adana, Dicle, Turkey",6.0066,60,10
Faith or destiny ? can B unpredictable Syria when it takes one life that gives birth 2 another 1 . . . ,,Syria,"The sentence is somewhat confusing due to the unclear use of ""B"" and the variable name. The main locations involved could be Syria itself or a nearby region, but without specific information, it's difficult to identify exact places.",7.0077,56,45
"UN antonioguterres Great words, now where is the real action to make it happen in 5 or 10 years. The UN needs to think big and ACT even bigger. UNreform. Many of the wars we have seen are because the UN is powerless due to its structure. Ukraine, Syria Ethiopia SouthSudan ",,"Ethiopia,  Syria,  Ukraine","antonioguerres, UNOM, Ukraine, Syria, Ethiopia, SouthSudan",6.1717,99,19
Absolutely heartbroken for all the people in Turkey and Syria ,,"Syria,  Turkey","Turkey, Syria",7.5504,42,3
"TheYoungTurks Coming up on tytlive 7.8 earthquake kills at least 2, 350 in Turkey and Syria. Story by nytimes ",,"Syria,  Turkey",Turkey and Syria,7.0995,63,3
Honestly I can t even begin to imagine. As a mother my heart is hurting especially much for all the sweet little ones there Turkey ,,Turkey,Turkey,3.4353,57,1
4th magnitude earthquake declared in Turkey. we are looking for everyone and asking for help. we accept any help you can provide. helpturkey earthquake global deprem ,,Turkey,"Turkey, Helpturkey",3.8708,66,6
Twelve years of war in Syria and now this. Syria earthquake ,,"Syria,  Syria","Syria,Syria,Syria",8.4951,44,8
"My heart goes out to everyone in Turkey who have suffered in the earthquake. I m getting together blankets , toiletries, warm clothing, bandages, any medical items and equipment possible, baby clothes bottles, basically anything I can think I d that may help. ",,Turkey,Turkey,3.2853,83,1
NoniieM We pray for Turkey Syria Lebanon and Cyprus May The Departed Rest in Peace. May the injured get respite ,,"Syria,  Turkey,  Lebanon,  Cyprus","Turkey, Syria, Lebanon, Cyprus",4.4642,57,7
Guys 1 year ago i created this collection but i have no sales on this so i can t focus on this but today when i saw turkey and Syria condition so i re list my Turkey and Syria flag and the 100 percent selling money will be donate for earthquake families. Tag the collectors. ,,"Syria,  Syria,  turkey,  Turkey","Turkey, Syria",3.5654,91,3
are we ready for this ? GovtofPakistan Turkey TurkeyQuake TurkeyEarthquake ,,Turkey,"go-tof, pakistan, turkey, turkey, quake, earthquake",10.3881,48,13
Little miracles Syria earthquake ,,Syria,"little miracles, syria, earthquake",3.9075,35,7
"This image shows the haunting scope and daunting task ahead for rescue workers in Turkey. Destruction is spread over a very wide area, stretching resources and depleting the heavy equipment needed to recover victims. ",,Turkey,Turkey,2.6732,70,1
"elonmusk Lukewearechange Hi elon, please help for Turkey and syria earthquake ",,"syria,  Turkey","Turkey,Syria",4.5192,50,4
"Powerful quake rocks Turkey and Syria, kills more than 2, 600 Feb 6 4 57 PM ET ",,"Syria,  Turkey","Turkey, Syria",8.0648,56,3
What we can do now is to pray for them and God will save them all ISA TurkeyEarthquake Turkey ,,Turkey,turkey turkey,8.5831,52,3
"Turkey and Syria have long been in need of major reconstruction for seismic safety. It s an old story and most of the construction in these countries are unsafe. Turkey is a VERY seismically active country. They need to replace substandard, dangerous construction to save lives! ",,"Syria,  Turkey,  Turkey","Turkey, Syria",6.7834,85,3
Fuck all this war in Ukraine stop that shit and help Turkey Thoughts and prays go out to the Turkish ppl ,,"Turkey,  Ukraine","Ukraine,Turkey",2.7161,53,5
Pray for Syria Turkey Lebanon ! ! ,,"Syria,  Turkey,  Lebanon","Syria, Turkey, Lebanon",3.5492,39,6
"Jesus I ve not seen any news today, the images on itvnews of the earthquake in Turkey are just hideous. Turkey ",,"Turkey,  Turkey","Turkey, USA",5.5652,57,3
The tragedy in Syria amp; Turkiye is necessarily taking prime position in news but I d like to know more about the Boeing 737 fire fighting crash in Western Australia. auspol ,,"Syria,  Australia","Syria, Turkey, Western Australia, auspol",5.0605,67,10
Pray for Turkey and Syria PrayForTurkey Turkiye earthquakes Syria TurkeyQuake ,,"Syria,  Syria,  Turkey","Turkey, Syria",6.8536,48,3
"Dutch researcher hogrbe who anticipated the quake in Turkey and Syria three days ago had also predicted seismic activity anticipating a large size earthquake originating in Afghanistan, through Pakistan and India eventually terminating into the Indian Ocean. ",,"Syria,  Turkey,  India,  Afghanistan,  Pakistan","Turkey, Syria, Afghanistan, Pakistan, India",4.7292,73,9
"Earthquake deprem possibly felt 1 min 38 sec ago in Turkey. Felt it? Tell us via Automatic crowdsourced detection, not seismically verified yet. More info soon! ",,Turkey,Turkey,4.011,71,1
Amin Ecmain. . . deprem Enkaz AFET Malatya Hatay Turkey ,,"Turkey,  Malatya","Malatya, Hatay, Turkey",4.0613,52,8
SURVIVORS of the earthquake in Turkey. . . Pray for more. Turkey TurkeyEarthquake earthquake Survivors TURKEYNEEDSHELP PrayForTurkey PrayersForTurkey ,,"Turkey,  Turkey","Turkey, Earthquake, earthquake, Survivors",6.2055,70,9
It s honestly hard to put any energy towards this Twitter bullshit when thousands of lives were lost in Turkey. turkey ,,"Turkey,  turkey",turkey,7.5594,53,2
"Praying for all the people affected by the devastation, injuries and loss of life caused by this catastrophic and traumatic earthquake storm natural disaster in Turkey and Syria ",,"Syria,  Turkey","Turkey, Syria, desert",7.0244,61,5
All our prayers right now are on Turkey and Syria God protect your people Syria Turkey ,,"Syria,  Syria,  Turkey,  Turkey","Turkey,Syria",3.7091,47,4
Hmu for help PointUniv valdostastate AndrewCollege UWGAthletics SCADdotedu EmoryOxford FVSU AlbanyTech GordonState IaPump AtlTechCollege shorteruniv BrenauU GaHighlands CCGAtweets Turkey GaSouthwestern MGAstateU savannahstate Morehouse Mattis ,,Turkey,"PointUniversity, valdostastate, and AndrewCollege are locations to identify. UWGAthletics, SCADdotedu, EmoryOxford, FVSU, AlbanyTech, GordonState, IaPump AtlTechCollege, shorteruniv, BrenauU, GaHighlands, CCGAtweets, Turkey, GaSouthwestern, savannahstate, and MorehouseMattis.",10.2803,99,84
Can t imagine the magnitude of devastation. Prayers Turkey ,,Turkey,Turkey,3.2571,42,1
Condolences to the people of Turkey Turkey ,,"Turkey,  Turkey",Turkey,2.752,40,1
Please consider supporting ccsdsyria which responds to the catastrophic earthquake in Syria amp; Turkey. They rescue ppl amp; support local amp; women s organizations. They give psychosocial support for people to help cope with the shock amp; loss. Please share. ,,"Syria,  Turkey","csdsyria, syria, turkey, people, local, women's organizations",10.6883,85,17
BREAKING Tensions Flare at the First MAFS 2023 Dinner PartyPOPSUGAR turkey turkish mcstan lvanka forbes pentagon montana liztruss salmankhan kyungsoo tejran top3 sabrina arisingwinnerpriyanka neckless entertainment trendingnews ,,"montana,  turkey","MAFS, POPSUGAR, turkey, turkish, mcstan, lvanka, forbes, pentagon, montana, liztruss, salmankhan, kyungsoo, tejran, top3, sabrina, arising, winnerpriyanka, neckless, entertainment, trendingnews",12.876,93,66
Footage out of Turkey and Syria earthquake is just dreadful. . . ,,"Syria,  Turkey","Turkey, Syria",3.6881,45,3
"The god created the human to protect the nature and organism but what really happening, the organism trying to protect the human pls pray for turkey and Syria people Turkey earthquake Syria PrayForTurkey PrayforSyria HelpTurkey Help Syria ",,"Syria,  Syria,  Syria,  turkey,  Turkey","Turkey, Syria",4.4552,77,3
President Turkey RTErdogan could ve been responsible amp; spay neutered amp; trained abandoned dogs to search rescue. Instead he outlawed large dogs as pets amp; blamed homeless pets on WhiteTurks on Christmas of all days He is irresponsible amp; rest of world has to donate dogs ,,Turkey,"Turkey, WhiteTurks",5.7049,89,5
My heart sank into my stomach of those images of the earthquake in amp; those countries effected around it. I cannot just sit back amp; watch others suffer So I decided to fly out to Turkey to offer medical help at my own cost. That s what I do save lives of any human or animals ,,Turkey,"The locations identified in the given sentence are:, 1. **The earthquake**, 2. **Those countries** (referring to the singular form of ""the""), 3. **And from before (""inamp;"")** which indicates a prior context or reference point., 4. **Turkey**, These are the specific places mentioned in the text, each clearly defined and relevant to the narrative provided.",52.7252,91,82
Extra 30 off! Use code VDAY30OFF to save at my eBay store. gt; gt; gt; lt; lt; lt; CLICK THIS LINK to enter store to save up to 30 follow pages to activate offer settings earthquake Turkey deprem GRAMMYs loveisland recycling preown environnement CORE ,,Turkey,"my eBay store, earthquake turkey, Grammy, love island, Recycling, environment, Core, GRAMMARY",5.219,97,21
2 2 And and Syria was destroyed in the earthquake. We re so sorry earthquake pathtwitter ,,Syria,Syria,4.7612,51,2
My prayers for the people affected by the disastrous earthquake in Syria and Turkey. Upsetting to see the buildings collapsing and people not knowing where to go ,,"Syria,  Turkey","Syria,Turkey",2.7857,60,5
The Israeli Defense Minister has instructed the Israeli Army to establish a field hospital in Turkey. Turkey earthquake ,,"Turkey,  Turkey",Turkey,6.3482,50,1
Pray for Turkey amp; Syria Turkey PrayForTurkey Turkiye Tsunami Syria ,,"Syria,  Syria,  Turkey,  Turkey","Turkish Turbulence, Turkey, Syria",4.6583,48,9
Please Caption Pray for Turkey amp; Syria earthquakeinturkey Turkey earthquakeinturkey PrayForTurkey picoftheday ,,"Syria,  Turkey,  Turkey","Turkey, Syria, Turkish Earthquake Integra, and Turkish Earthquake Integra",5.7647,57,16
Thoughts and prayers are with Turkey and Syria ,,"Syria,  Turkey",Turkey and Syria,3.0445,40,3
Israeli occupation forces have shot and murdered 41 Palestinians in the occupied WestBank and Jerusalem since the start of 2023. PalYouth earthquake PrayForTurkey ,,Jerusalem,"West Bank, Jerusalem",6.8784,64,4
TURKEY SYRIA News 02 06 2023 First earthquake magnitude 7.8 amp; 2nd 7.6 struck in S Turkey Istanbul RIP 3.500 people Wounded 5000 Rescued 8.000 Buildings destroyed 5.600 Syria RIP 1.000 Turkey earthquake killed 18.000 1999 ,,"TURKEY,  Turkey,  Turkey,  SYRIA,  Syria",Turkish cities:,4.0851,105,4
Syria Syrian Syria earthquake SyrianNeedsHelp SyriaQuake Those who have people under the rubble Enter and fill in the information in the form. This is a team that is communicating with Avad ,,"Syria,  Syria","Syria, Enter and fill in the information, Avad",7.0153,69,12
To busy with covid balloons China vaxcines we don t give a about earthquakeinturkey Syria Lebanon were the BreakingNews news? journalism lacking compassion missing ,,"China,  Syria,  Lebanon","China, Syria, Lebanon, Turkey, Earthquake",4.5926,63,10
"Surp Asvadzadzin St. Mary s in Aintab, an Armenian church built in the 19th century which was later converted to a mosque by Turkey, has been severely damaged due to the recent earthquake. The dome and minarets have collapsed. ",,Turkey,"Surp Asvadzadzin St. Mary s, Aintab, An Armenian church built in the 19th century which was later converted to a mosque by Turkey, has been severely damaged due to the recent earthquake, The dome and minarets have collapsed.",6.7893,87,56
A Powerful earthquake of 7.8 magnitude jolted Southern Turkey caused hundreds of deaths and heavy loss of property and infrastructure. Please Prayers for affected people. May the Almighty grant them ease and comfort those who ve lost their loved ones and property. prayturkey ,,Turkey,Southern Turkey,4.8849,85,2
"Heartbreaking and devastating scenes from today s earthquaketurkey. Till now, the death toll in Turkey has exceeded 1760, while some 1000 are confirmed to have died in Syria. Please donate today, if you can. ",,"Syria,  Turkey","Turkey, Syria",3.286,79,3
Is there anyone out here who believes that people can read minds? Reply urgently. . . GRAMMYs Turkey earthquake BBTitians PrayForTurkey deprem ,,Turkey,"""out, here, Turkey, Britain""",4.9174,66,9
"Latest Updates on the Turkey Syria earthquake 3, 400 Total deaths reported 2, 316 killed in Turkey 13, 293 injured in Turkey 656 killed in Syria 1419 injured in Syria Please consider donating or sharing this link earthquake ",,"Syria,  Syria,  Syria,  Turkey,  Turkey,  Turkey","Turkey, Syria",3.8882,81,3
"jmpopovich72 Not at all mate, at the end of the day, it would have been nice if Everton had posted sending their best wishes to him and everyone effected, but there we go. So many people involved in a literal living hell today. We must get behind all those in Turkey right now ",,Turkey,Turkey,6.9091,92,1
DrTedros Karl Lauterbach WHO BMG Bund Help 4 Syria amp; Turkey All prayers ,,"Syria,  Turkey","Egypt, World Health Organization, Help 4 the Conflict",8.7581,52,11
Prayers for Turkey PrayForTurkey Turkey earthquake ,,"Turkey,  Turkey","Turkey, Turkey, Turkey",3.0198,41,5
