text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"Gears Pro Circuit Delays Mexico City Event, Donates to Earthquake Relief Effort ","Relief, Earthquake",Mexico City,"Mexico City, Earthquake Relief Effort",2.1105,49,8
World Vision volunteers help with emergency response after devastating Mexico earthquake ,"earthquake, devastating, emergency, volunteers",Mexico,Mexico,14.1196,42,1
"AT amp; T offers free calls, texting to keep those impacted by Mexico earthquake connected ",earthquake,Mexico,Mexico,2.6997,48,1
Dog rescued from earthquake in Mexico City. Xinhua Alamy ,earthquake,Mexico City,"Mexico City, Mexico, Xinhanga",5.1693,44,8
Cell Phone Carriers Waive Fees to Help Earthquake Victims ,Earthquake,nan,[],5.1435,43,1
WATCH How a 7.1 magnitude earthquake devastated Mexico this week ,"earthquake, magnitude",Mexico,Mexico,7.9221,44,1
San Antonio residents trying to locate family after earthquake in Mexico ,earthquake,"Mexico,  San Antonio","San Antonio, trying to locate family, in Mexico",4.0589,42,10
"Trump s UN Speech, Obamacare Repeal, Earthquake in Mexico propaganda ",Earthquake,Mexico,"Mexico City, Scholarship Repeal, United States",18.481,46,10
Mexico Earthquake Person Rescued After Factory Collapse During Earthquake Sourced by ENEX ,"Earthquake, Collapse, Earthquake",Mexico,"Mexico, Earthquake, Person, Rescued After Factory Collapse, During Earthquake, Sourced by ERA 59",8.3068,49,24
"Mexico Earthquake Scares Californians, but Are They Prepared? ",Earthquake,Mexico,"Mexico, Californians, California",9.4247,45,6
Mexico Declares 3 Days Of Mourning. Check out the massive damage caused by earthquake here gt; ,"earthquake, damage, massive",Mexico,"Mexico, here",3.5423,52,3
Her Majesty the Queen of the United Kingdom Elizabeth II sends message amid Mexico s earthquake. ,earthquake,"Mexico,  United Kingdom","Mexico City, United Kingdom",4.1487,48,5
WATCH Earthquake near Mexico City kills over 130. ,Earthquake,Mexico City,"Mexico City, over 130",3.4821,42,6
from the Source. . . Framingham Family To Help Mexico City Earthquake Victims ,Earthquake,Mexico City,"Framingham Family, Mexico City",4.6951,47,7
Massive earthquake hits Mexico ,"earthquake, Massive",Mexico,Mexico,3.2768,36,1
Rescuers struggle to save trapped girl as Mexico hunts for earthquake survivors ,"earthquake, trapped",Mexico,mexico,7.332,45,3
"Mayor Ron Nirenberg, City Council, launch Mexico earthquake relief effort KSATnews ","relief, earthquake",Mexico,"Mayor Ron Nirenberg, City Council, Mexico",4.5359,48,10
RSS FeedGround Is Breathing After Earthquake In Mexico City ,Earthquake,Mexico City,"RSS Feed, Mexico City, Mexico City",4.3742,43,8
The recovery from the deadly earthquake in Mexico continues today. gt; gt; ,earthquake,Mexico,"recovery, mexico",3.7584,46,4
Mexico earthquake Rescuers race to save trapped girl after family of 11 killed at baptism ,"trapped, earthquake",Mexico,"Mexico, Bato",5.037,49,4
Mexico Watches Frantic Effort to Rescue Girl From Earthquake Hit School ,"Earthquake, Rescue",Mexico,"Mexico, School",5.2016,45,3
Mexico earthquake Trapped girl Frida Sofia grips nation ,"Trapped, earthquake",Mexico,"1. Mexico, 2. Earthquake, 3. Trapped girl, 4. Frida Sofia, 5. Nation (specifically Mexico), 6. g grips nation",14.0908,41,39
"Earthquake Mexico, optimistic organizers for the GP motori formula1 ",Earthquake,Mexico,"location Mexico, location gp motori formula1",37.4849,44,9
Second earthquake strikes Mexico in less than two weeks central mexico chiapas ,earthquake,"mexico,  Mexico","Mexico, central mexico, chiapas",3.2749,44,7
Special Report Deadly Earthquake Hits Central Mexico NBC News ,Earthquake,Mexico,"Central Mexico, NBC News",4.9435,41,5
Earthquake hits Mexico before October F1 race F1 ,Earthquake,Mexico,"mexico,f1",3.114,42,5
Trapped Girl s Wiggling Fingers Captivate Quake Hit Mexico USRC ,"Quake, Trapped",Mexico,"Mexico, US",5.5586,48,3
Today in Key Biscayne Miami 4 30 7 00 pm efforts to help victims of Mexico earthquake FuerzaMexico ,"earthquake, efforts",Mexico,"Key Biscayne, Miami, FuerzaMexico",5.1215,58,11
RT ReutersUK At least 226 killed by earthquake in Mexico civil protection agency ,earthquake,Mexico,Mexico civil protection agency,4.001,46,4
More earthquake posters by 2N3 nepal mexico japan ,earthquake,"japan,  mexico,  nepal","The locations mentioned are:, - 2N3 (country), - Nepal, - Mexico, - Japan, So, written together:, \boxed{2N3,\ Nepal,\ Mexico,\ Japan}",5.435,43,40
Strong new magnitude 6.1 earthquake rocks jittery Mexico ,"earthquake, magnitude, Strong",Mexico,Mexico,2.6925,43,1
"RT CGTNOfficial BREAKING M5.8 earthquake strikes southwest of Paredon, Mexico, USGS says ","USGS, earthquake","Mexico,  Paredon","Paredon, Mexico",3.5328,54,5
RT NBCNews Another Mexico earthquake sends people panicking into streets ,earthquake,Mexico,"RT NBCNews, NBC News, Another, Mexico, streets",4.4881,43,12
RT Complex A new 6.1 magnitude earthquake struck Mexico on Saturday. ,"earthquake, magnitude",Mexico,"Mexico, RT Complex",4.6691,46,4
RT CBCNews People flee homes and hotels as earthquake aftershocks hit Mexico ,earthquake,Mexico,"Mexico, homes, hotels",5.5576,46,5
Southern Mexico rocked by 6.1 magnitude earthquake CLICK BELOW FOR FULL STORY. . . ,"earthquake, magnitude",Mexico,"Southern Mexico, Mexico",4.1395,49,4
Mexico hit with an earthquake aftershock of 6.1 magnitude ,"magnitude, aftershock, earthquake",Mexico,Mexico,4.3196,45,1
RT ReutersTV New earthquake shakes Mexico as housing crisis develops ,earthquake,Mexico,Mexico,7.2764,42,1
"6.1 magnitude earthquake strikes Oaxaca, Mexico UnitedStates ","earthquake, magnitude","Mexico,  Oaxaca","Oaxaca, Mexico",5.9927,44,5
Mexico Far Ahead Of California With Earthquake Ea ,Earthquake,"California,  Mexico","Mexico, California",2.0962,40,3
Mexico City airport resumes flights after earthquake nature vacation adventure ,earthquake,Mexico City,"Mexico City, airport",3.6658,41,4
RT 1027KIISFM Camila Cabello Joins Shawn Mendes For Mexico Earthquake Relief Campaign ,"Relief, Earthquake",Mexico,RT 1027KIISFM,6.0491,54,7
"Strong earthquake rocks Oaxaca, Mexico ","earthquake, Strong","Mexico,  Oaxaca","Earthquake, Rocks, Oaxaca",5.5565,39,8
Mexico earthquake hit church during christening ,earthquake,Mexico,"Mexico, church",7.029,38,3
"New Earthquake Hits Mexico, Third Recent Quake in the Country news ","Quake, Earthquake",Mexico,"Mexico, Mexico City, Quellum",3.2719,45,8
RT WLWT Anderson Township residents help victims of Mexico City Earthquake ,Earthquake,Mexico City,"Anderson Township, WLWT",5.7667,44,5
This rescue pup named Frida is working to help Mexico City earthquake survivors ,"earthquake, rescue",Mexico City,Mexico City,2.033,45,2
Magnitude 6.1 earthquake shakes southern Mexico USRC USRC ,"earthquake, Magnitude",Mexico,"southern_mexico, usrc, usrc",4.32,44,11
"RT HomeDepot The Home Depot Foundation commits 500, 000 to Mexico earthquake relief ","relief, earthquake",Mexico,"RT HomeDepot, The Home Depot Foundation, Mexico",3.8854,49,11
Felt earthquake M4.8 strikes 46 km NE of Salina Cruz Mexico 22 min ago. Please report to ,"earthquake, Felt","Mexico,  Salina Cruz","M4.8, earthquake, strikes location",6.9185,56,9
"Another earthquake has struck mexico, this one with a 6.1 intensity. via r news ","intensity, earthquake",mexico,"Mexico,mexico",3.693,50,4
RT mashable Beer company fills its cans with water for Mexico s earthquake victims ,earthquake,Mexico,"Mexicana, epicenter,震级",4.9934,46,9
RT TODAYshow Frida the Labrador emerges as hero following Mexico earthquake ,earthquake,Mexico,"MEXICO, MEXICA",3.9747,44,7
"6.2 magnitude quake felt in Mexico City, citizens evacuate onto streets PHOTOS, VIDEOS ","felt, quake, magnitude",Mexico City,"Mexico City, citizens, evacuate onto streets, PHotos, Videos",7.8951,50,13
"6.1 magnitude quake shakes Mexico, already coping with earlier disasters CNN ","quake, magnitude",Mexico,"Mexico, earlier",3.9859,45,3
Mexico Just Got Rocked By A Third Earthquake Nahuatl ,Earthquake,Mexico,"Mexico, Nauáltl",7.0474,44,6
Aftershocks of Mexico earthquake shake members of campus community ,earthquake,Mexico,Mexico,3.0951,43,1
10 Shocking Videos From The Mexico City Earthquake Chaostrophic Chaos New BTSBBMAs ,Earthquake,Mexico City,Mexico City,7.0103,50,2
Earthquake rescue missions continue in Mexico as time runs out for trapped victims ,"trapped, rescue, Earthquake",Mexico,"Mexico, VICTIMES",6.0112,45,6
RT oxfammexico Earthquake response activated in Mexico. Donate now! ,Earthquake,Mexico,"Mexico, activation",4.8978,47,3
Mexico earthquake New tremor halts rescue operations ,"rescue, tremor, earthquake",Mexico,"Mexico, New",3.7553,40,3
Earthquake victims took pictures while buried alive ,Earthquake,nan,"Earthquake, buried alive",5.8331,39,5
RT Elaina23ABC New earthquake reported in the state Oaxaca in southern Mexico which caused buildings to sway ,earthquake,"Mexico,  Oaxaca","Oaxaca, Mexico",8.2974,53,5
Photos Show Destruction And Scramble For Survivors After Deadly Mexico Earthquake ,Earthquake,Mexico,"Mexico, Cardinal Mexican Earthquake",6.3585,46,6
RT cnnphilippines Mexico earthquake survivor Floors came down like dominoes ,earthquake,Mexico,phi,6.412,45,1
Another earthquake rocks southern Mexico ,earthquake,Mexico,southern mexico,2.5588,36,4
Check out New 6.1 Magnitude Earthquake Hits Mexico Again! HoodNews ,"Earthquake, Magnitude",Mexico,"New 6.1 Magnitude, Mexico, Hood News",4.3501,48,12
Mexico s earthquake warning system saved lives. Where is California s? ,"warning, earthquake","California,  Mexico","Mexico, California",8.0322,44,3
Strong earthquake causes alarm in Mexico days after disastrous tremors ,"earthquake, Strong",Mexico,Mexico,4.2483,42,1
"Man, another earthquake in Mexico man I m 2 hours late I know , Prayers. ",earthquake,Mexico,Mexico,4.6609,50,1
RT thinkprogress The United States is unprepared for the next major earthquake ,earthquake,United States,United States,4.2156,45,2
New Mexico earthquake topples homes and causes fresh alarm The Guardian news ,earthquake,Mexico,New Mexico,5.6842,44,2
RT democracynow Mexico Earthquake Death Toll at 273 and Climbing MexicoQuake ,"Death, Earthquake",Mexico,"Mexico, Death Toll",4.4447,50,4
Mexico hit with another earthquake MatiasRomero Oaxaca FederalPoliceagency MexicoCity ,earthquake,"Oaxaca,  Mexico","Mexico,Oaxaca,MexicoCity",6.9995,48,8
Denver News Another earthquake hits central Mexico ,earthquake,Mexico,Mexico,6.6012,38,1
RT Newsweek NASA produced maps may help speed up Mexico s earthquake recovery efforts ,"efforts, earthquake",Mexico,"Mexico,s,equity recovery efforts",4.6115,46,7
"Salma Hayek donates 100, 000 to victims of Mexican earthquake infinitefireinc salmahayek ",earthquake,nan,infinitefireinc,4.8823,54,4
Mexico earthquake Trapped woman saved by WhatsApp messages breakingnews ,"Trapped, earthquake",Mexico,Mexico,8.7585,42,1
RT REMEZCLA 10 Benefit Shows You Can Attend to Stand With Victims of the Mexico Earthquake ,Earthquake,Mexico,"Mexico Earthquake, RT REMEZCLA 10",6.4012,51,10
Here are two ways to support MexicoEarthquake survivors 1. PrayForMexico 2. Donate ,support,nan,"MexicoEarthquake Survivors, PrayForMexico, Donate",4.4845,52,12
RT Independent Salma Hayek recalls how she survived the 1985 Mexico earthquake ,earthquake,Mexico,"RT Independent, Salma Hayek",6.0902,47,7
New earthquake in Mexico State of emergency has happened in the State of Oaxaca ,"emergency, earthquake","Oaxaca,  Mexico","Mexico, Oaxaca",4.2078,47,5
RT fox5sandiego Navy delivers supplies to Mexico hours after deadly earthquake ,earthquake,Mexico,"Mexico, Fox5Sandiego",5.6301,45,6
New quake shakes hard hit Mexico USNews USRC ,quake,Mexico,"New Mexico, Mexico, USNews, USRC",3.9871,41,10
RT QuakeAlarmMex Earthquake Golfo de California Mexico Update M5.5 Sinaloa Sismo temblor ,Earthquake,"Sinaloa,  Mexico,  California","MEXICO, GOLFO DE CALIFORNIA, SINALOA, SIMO",6.385,56,19
News8 Mexico need help ! Big earthquake destroy so much ! News8 10News fox5sandiego Univision ,earthquake,Mexico,"Mexico, fox5sandiego, Univison",8.4441,54,9
RT MikeElChingon A pic of the Mexican government helping Mexico s earthquake recovery ,earthquake,Mexico,Mexico,9.799,48,1
"RT ShakingEarth Very strong dangerous aftershock below Ixtepec, Oaxaca ","aftershock, strong","Oaxaca,  Ixtepec","Earth, Ixtepec, Oaxaca",4.1799,50,10
Mexico hit by a new 6.1 magnitude earthquake Irish Times TopStories ,"earthquake, magnitude",Mexico,Mexico Earthquake,3.3095,46,3
RT GovPressOffice Proud of the Californians assisting w the MexicoEarthquake recovery efforts. ,efforts,nan,"Californians,Mexico",5.3257,49,6
"Deadly Earthquake Could Cost Mexico US 10 Billion, One Percent of Its GDP ",Earthquake,Mexico,Mexico,3.4289,48,1
Live Updates Yet Another Earthquake Hits Mexico On Saturday Morning ,Earthquake,Mexico,Mexico,3.7963,42,1
New 6.2 magnitude earthquake interrupts rescue efforts in Mexico ,"efforts, rescue, earthquake, magnitude",Mexico,"New, Mexico",4.3346,43,3
Hope in Action. Ready to go viral! Pray for world peace. NorthKorea Iran USA MexicoEarthquake ,Pray,Iran,"world peace, North Korea, Iran, Mexico",5.5762,54,9
Ottawa woman vacationing in Mexico now helping earthquake survivors ottnews ottawa ,earthquake,Mexico,"Ottawa, Mexico City, Ottawas",5.9602,47,10
Mexico earthquake Searches could last weeks latest world news ,earthquake,Mexico,"Mexico, searches",12.0337,40,3
Volunteers wait for their shift sorting through the debris of a collapsed building in Condesa. MexicoEarthquake ,"debris, Volunteers",nan,Volunteers wait for their shift sorting through the debris of a collapsed building in Condesa. MexicoEarthquake,4.265,53,22
RT thejoshuablog Via RawStory Another powerful earthquake jolts Mexico p2 tcot ,"earthquake, powerful",Mexico,tcot,3.5691,52,2
These women dressed up and were among dozens of volunteers running kids activities in a park. MexicoEarthquake ,volunteers,nan,"Mexico, MexicoEarthquake, Parks",6.8701,51,7
Intensity map of Mexico s earthquake ,"earthquake, Intensity",Mexico,"Mexico, mexico’s earthquake",3.871,37,5
RT DrSarahBHealthy Mexico earthquake survivors face same health woes as 9 11 healthnews ,earthquake,Mexico,"Mexico, SarahBHealthy",6.6275,50,5
Have You Seen This Dog? Mexicans Search for Missing Pets mexicoearthquake dogs news ,Search,nan,"mexicans, mexico",6.1972,47,5
Why the Mexico City Earthquake Shook Up Disaster Predictions ,"Disaster, Earthquake",Mexico City,"Mexico City, Disaster Predictions",4.8193,43,6
"NEWS PHOTO OF THE DAY New 6.1 Earthquake hits the already shook, Mexico. Details ",Earthquake,Mexico,Mexico,6.4085,51,1
Mexico City Quake Jolts Complacency Over Code Enforcement ,Quake,Mexico City,"Mexico City, Code",5.4447,44,4
Japan Israel Thanks for coming to help MexicoEarthquake ,,"Israel,  Japan","Japan, Israel, Mexico",3.8051,41,5
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. ,"earthquake, Volunteers",Mexico,"Mexico, Speedway, Grande",3.2504,45,5
Over 138 Dead After Earthquake Rocks Mexico City supernepal ,Earthquake,Mexico City,Mexico City,9.2185,44,2
Scientists say latest 6.1 aftershock in Mexico is not surprising hot news ,aftershock,Mexico,"6.1, Mexico, hot news",2.7386,48,8
"Third earthquake hits Mexico in September, this time of magnitude 6.8 ","magnitude, earthquake",Mexico,"Mexico, September",4.5025,46,3
Map showing the worst effects of the MexicoEarthquake corresponding to original bed of Lake Texcoco. ,,Texcoco,"Mexico, Earthquake, Lake Texcoco",12.507,51,9
Earthquake mexico hero dogs dogsonduty superhero ,Earthquake,mexico,Mexico,4.1963,41,1
Mexico City Residents Face Housing Uncertainties After Earthquake world news ,Earthquake,Mexico City,"Mexico City, Residents",3.9765,44,4
The Earthquake Just Keeps Going in Mexico USNews USRC ,Earthquake,Mexico,"Mexico, USNews, USRC",4.0018,43,7
Rescuers sing national anthem and fresh earthquake shakes Mexico ,earthquake,Mexico,"rescuers,mexico",3.5931,42,6
"In Jojutla, Mexico, earthquake left hundreds homeless and hungry TODAY ","homeless, earthquake","Mexico,  Jojutla","Jojutla,Mexico",3.3218,46,7
Mexico City hit by fresh panic as aftershock rocks buildings ,"aftershock, panic",Mexico City,Mexico City,7.0819,43,2
"Watch some lucha for free, help kids in Mexico City ",,Mexico City,Mexico City and Cienfuegos,4.5458,43,7
"Summary poster with technical info about Mexico earthquake of September 19, 2017 ",earthquake,Mexico,Mexico,3.5487,47,1
Chicagoans collecting donations to send to Mexico earthquake victims ,earthquake,Mexico,"Chicago, Mexico",4.9236,41,3
"CNN s fake news story about a buried man from the Mexico earthquake, September 19, 2017 ",earthquake,Mexico,"Mexico earthquake, buried man",4.1718,52,5
Has end of world started for REAL? Panic as globe rocked by 20 earthquakes in 24 hours ,Panic,nan,"end of world, globe, earth",3.9065,51,7
Moment panicked residents flee as Mexico City hit by powerful earthquake aftershock TODAY ,"aftershock, earthquake, powerful",Mexico City,Mexico City Today.,2.6289,46,4
Groves woman reconnects with brother after Mexico City s deadly earthquake ,earthquake,Mexico City,Mexico City,5.9424,44,2
Oh sure because p. r being out of control and mexico being destroyed by an earthquake is not media content ,"earthquake, destroyed",mexico,"country, Mexico",4.0242,52,3
RT KXAN News Austin Mexic Arte museum collecting donations for Mexico after earthquake ,earthquake,Mexico,"Austin, Mexican City",9.3145,47,4
BREAKING Mexico volcano erupts AGAIN after deadly earthquake ,"earthquake, volcano",Mexico,The locations identified are Mexico and the Mexican volcano.,4.9445,41,10
"BatmanNewsCom If a kid receives this, tell him Batman sends it aide for Mexico City earthquake victims ",earthquake,Mexico City,"BatmanNewsCom If a kid receives this, tell him Batman sends it aide for Mexico City earthquake victims,",6.0211,51,21
realDonaldTrump What has the United States done? What can we do? MexicoEarthquake ,,United States,"USA, Mexico",4.9088,47,3
New Earthquake. 4.2 11km N of Union Hidalgo Mexico. 2017 09 24 02 03 35. Temblor Sismo ,Earthquake,"Mexico,  Hidalgo","Union Hidalgo Mexico at 11km, Tempmorlo Sismo",6.7681,69,15
"USGS M4.2 Sep 24 02 35 57 UTC, 11km N of Union Hidalgo, Mexico, Depth 39.83km, quake ","quake, Depth, USGS","Mexico,  Hidalgo","Union Hidalgo, Mexico, Vaca del Mar, Chile",9.8734,68,13
Mexico Earthquake Relief Fund Jewish SanDiego ,"Relief, Earthquake",Mexico,"Mexico, Jewish",4.778,40,3
"RT seismicupdate USGS M 4.1 51km WSW of Paredon, Mexico earthquake ","earthquake, USGS","Mexico,  Paredon","Paredon, Mexico",4.6057,53,5
15 horrifying photos that reveal how bad the MexicoCity earthquake really is ,earthquake,nan,MexicoCity,4.6377,44,2
Rescue Dog Frida Saving Lives In Mexico. over50 MexicoEarthquake ,Rescue,Mexico,Mexico,8.0254,46,1
"NLshorts Mexico New earthquake measuring 6.1 felt, no new casualties so far ","casualties, felt, earthquake",Mexico,"NLshorts, Mexico",3.2741,49,5
Mexico earthquake no match for modern auto industry ,earthquake,Mexico,Mexico earthquake no match for modern auto industry,20.5531,39,8
"Death toll from Mexico earthquake climbs to 307, with over half of victims coming in Mexico City ","earthquake, Death","Mexico City,  Mexico","Mexico City, Mexico",3.8901,50,4
"Despite tense relations, U. S. and Mexico come together for earthquake recovery ",earthquake,Mexico,"U.S., Mexico",3.8029,46,4
2017 Central Mexico Earthquake e4f. png FuseFace! ,Earthquake,Mexico,"Central Mexico, Earthquake",4.4692,45,5
"A new, 6.1 earthquake sows panic in Mexico City, forcing a brief pause in ongoing rescue operations ","rescue, panic, earthquake",Mexico City,"Mexico City, Mexico City",10.6158,54,5
BLOG The Mexico earthquake taught me strangers can be wonderful people ,earthquake,Mexico,"mexico, mexico city",4.1265,43,6
RT JewishChron . WJRelief launches Mexico earthquake appeal ,earthquake,Mexico,Mexico,3.7601,43,1
200K Google searches 4 Mexico Earthquake 3h old ,Earthquake,Mexico,"Mexico, Earthquake",5.068,44,4
"Deadly aftershock, volcanic ash spread alarm in Mexico ",aftershock,Mexico,Mexico,7.0207,43,1
Mexico may now have too much earthquake aid ,earthquake,Mexico,Mexico,7.1075,39,1
Mexico Earthquake live video watch it via r combinedgifs funny makemesmile ,Earthquake,Mexico,"Mexico, combinedgifs.com",8.609,47,6
"Mexico, Post Earthquake eventprof ",Earthquake,Mexico,Mexico,5.2305,38,1
Giving a red Cross donation at The Dollar Tree. RedCross Hurricane MexicoEarthquake ,,,"The Dollar Tree, Mexico",8.6924,47,5
Father in law of Mexico s Chief Rabbi killed in earthquake via ArutzSheva En ,earthquake,Mexico,"Mexico, ArutzSheva",3.7643,48,6
Volunteers filling semi trailer for Mexico earthquake relief ,"relief, earthquake, Volunteers",Mexico,"Volunteers, semi-trailer, Mexico City",3.6612,40,9
Earthquake shakes Mexico as it attempts to recover from quakes that killed 400 Scotland ,Earthquake,"Scotland,  Mexico","Mexico, Scotland",4.4785,48,3
Mexico Earthquake Today Matias Romero ,Earthquake,"Romero,  Mexico",Mexico,9.4811,38,1
I will make this Gaga s fan x uns famous. He used the Mexico earthquake against who don t like Lady oVER ,earthquake,Mexico,"Gaga s, Mexico, Lady over",4.0667,55,8
Mexico City rtppt reporting from EUROVISION LivePositions MexicoEarthquake ,,Mexico City,Mexico City LivePositions,2.7,45,4
WATCH IDF in Mexico for Earthquake Aid Blow Shofar on Rosh Hashana rt ,Earthquake,Mexico,"Mexico, Rosh Hashana",4.4887,49,6
Mexico earthquake Girl who captivated the nation never existed News World Media ,earthquake,Mexico,Mexico,5.8381,44,1
Jewish volunteers find body of missing rabbi in Mexico earthquake rubble ,"rubble, earthquake, volunteers",Mexico,"Mexico,Mexicia",5.8145,44,4
BBCOne A citizen contributing to the mexicoearthquake rescue efforts. trueheroes ,"efforts, rescue",nan,"The locations identified in the sentence are:, - Country: Mexico, - City: Mexican Earthquake (possibly referring to Mexico City), - Collective Name: True Heroes",3.7337,46,32
Israeli delegation continues search efforts in Mexico City after deadly earthquake. ,"earthquake, efforts, search",Mexico City,Mexico City,4.6136,43,2
Mexicans Dig Through Quake Rubble as Death Toll Passes 200 ,"Death, Rubble, Quake",nan,"Quake Rubble, Doomsmayer",5.7021,46,8
"Don t stop the search, reads a poster at 286 Alvaro Obregon. MexicoEarthquake ",search,Alvaro Obregon,Mexico,8.9473,52,1
Third earthquake in Mexico this month results in 5 dead Australia First published on DailyMail ,earthquake,"Australia,  Mexico","Mexico, Australia",4.9234,48,3
Mexico earthquake Navy says no missing child in collapsed school ,earthquake,Mexico,"Mexico, Guanajuato",4.3547,41,6
Missed it? Church based charities provide earthquake relief in Mexico Catholic ,"relief, earthquake",Mexico,"Mexico, Catholic",3.2458,44,3
Tropical storm Pilar heads for devastated Mexico in latest shock weather warning ,warning,Mexico,Mexico,7.9231,45,1
"71km SSW of Paredon, Mexico earthquake Mag 5.7 September 24, 2017 06 06 12 10 06 12 GMT ",earthquake,"Mexico,  Paredon","71km SSW of Paredon, Mexico; Paredon, Mexico",8.6572,67,16
U 17 World Cup Earthquake ravaged Mexico to arrive in Kolkata on October 4 ,Earthquake,Mexico,"Mexico, Kolkata",2.9244,49,3
Venezuela Delivers 10.4 Tons of Aid to Earthquake Ravaged Mexico People teleSUR English ,Earthquake,"Mexico,  Venezuela","Mexico, Venezuela",4.8133,54,3
"Buhari at UNGA, earthquake in Mexico See our top 10 photos from last week ",earthquake,Mexico,"NGA, Mexico, earthquake",7.7606,51,6
Support the children of oaxaca mexico and their recovery. ,Support,"mexico,  oaxaca",oaxaca,4.0058,43,3
"NEW Earthquake hit Southern Mexico this morning, again. Moderate 5.7M. abc13houston ",Earthquake,Mexico,"New, Mexico, Southern Mexico",8.4768,53,6
New earthquake shakes jittery Mexico donaldtrump northkorea mexico ,earthquake,"mexico,  Mexico","Mexico, North Korea",16.3515,45,4
"RT CNN After Mexico earthquake, a baptism becomes a funeral ",earthquake,Mexico,"Mexico City, Mexico",8.4095,42,4
Mexico earthquake hit church d . TISNews Click Link ,earthquake,Mexico,Mexico earthquake hit the Church d . TISNews Click Link,3.3991,42,12
1 scene of SENTINEL ingested to HDDS for event 201709 Earthquake MEX mexicoearthquake ,Earthquake,nan,"sentinel, event, mex, 201709, earth quake",5.6484,54,13
Earthquake strikes off west coast of Mexico at magnitude 5.9 news World ,"magnitude, Earthquake",Mexico,west coast of Mexico,5.7304,47,4
"Light mag. 4.5 earthquake OAXACA, MEXICO on Sunday, 24 September 2017 vulcano vulkaan ",earthquake,"MEXICO,  OAXACA","Oaxaca, MEXICO, Volcano Vulkaan",3.6792,60,13
Another Earthquake in Mexico; Revised Travel Waivers From Airlines ,Earthquake,Mexico,"Mexico, earthquakes in Mexico, airlines",6.9552,43,7
Mexico music professor I was about to teach a class when the earthquake struck ,earthquake,Mexico,"Mexico music professor I was about to teach a class when the earthquake struck, earthquake struck",4.929,45,17
"2017 09 24 London, United Kingdom Vogue fundraising for Mexico s earthquake relief ","relief, earthquake","Mexico,  United Kingdom","London, United Kingdom, Mexico s",3.9886,48,7
EecoGuille Praying for everyone s safety in Mexico Earthquake . Hope you amp; near ones are safe. ,Earthquake,Mexico,EecoGuille Mexico,4.4064,55,5
"Quakes don t kill, structures do Earthquake Lab Tests New Bridge Design After Mexico Quake ","Quake, Earthquake",Mexico,"Mexico, New Bridge Design, Earthquake Lab Tests",7.769,50,10
BREAKING NEWS. MEXICO EARTHQUAKE WAS ProphesiedDrOwuor. . . 2005 and it is fulfilled now BBCBreaking ,EARTHQUAKE,MEXICO,Mexico,6.4625,64,1
Lab Report How Mexico City s Earthquake Leveled Class Divisions ,Earthquake,Mexico City,Mexico City,5.3552,44,2
RT pmanzo70 Small town of Jojutla is another face of Mexico s deadly earthquake ,earthquake,"Mexico,  Jojutla","Small town, Jojutla",5.5729,51,7
"Immigrants touched by Mexico quake, try to help from afar Chicago Tribune ",quake,Mexico,"Mexico, Chicago Tribune",4.2924,45,4
"Salma Hayek has raised over 250, 000 for Mexico earthquake victims ",earthquake,Mexico,Mexico and Salma Hayek,4.8644,47,6
Poker Pros Respond To Mexico City Earthquake Tragedy poker freeroll bankroll ,"Tragedy, Earthquake",Mexico City,Mexico,5.3732,49,1
Now at PHX airport. Preparing to load plane to Mexico. MexicoEarthquake ,,Mexico,"Arizona, Mexico",4.6277,48,3
What travelers should know about visiting Mexico after the earthquake via TravelLeisure ,earthquake,Mexico,Mexico,3.7808,45,1
Rescue dog rescues 52 people after Mexico earthquake. Join us in saying thank you! ,"earthquake, Rescue",Mexico,Mexico,3.1165,50,1
"RT WMassNews Meet Frida, the canine hero of Mexico s deadly earthquake ",earthquake,Mexico,"Mexico, RMassNews",8.5511,47,5
RT MdAntonieta Frida have been found 52 person in Mexico s earthquake ! A terrific dog . ,earthquake,Mexico,Mexico,3.8105,53,1
Lets not forget about Mexico. incredible graphic demonstrating intensity of 7.1 earthquake. ,"earthquake, intensity",Mexico,Mexico,4.4876,48,1
"A 4.00 magnitude earthquake has occurred near Oax. , Mexico at 15 59 UTC! ","earthquake, magnitude",Mexico,"Oax, Mexico",4.2066,53,4
. ShawnMendes raises big bucks for Mexico earthquake relief. . . ,"relief, earthquake",Mexico,"ShawnMendes,(Mexico)",4.4106,46,8
West New York mayor travels to Mexico to aid in earthquake relief ,"relief, earthquake","Mexico,  New York","West New York, Mexico",5.0383,43,5
A brigade of architects and engineers rushed to assess earthquake damage in Mexico City ,"damage, earthquake",Mexico City,Mexico City,2.651,45,2
RT spatargo Friends from outside of Mexico please help by donating to topos mexicoearthquake ,,Mexico,"Mexico, Topos",5.2395,49,4
Los Angeles Times. Mexicans are save themselves Sismo ,,Los Angeles,"Los Angeles, Mexico, Sismo",3.7841,41,7
Mexico Earthquake Death Toll Reaches 286 as Rescue Efforts Enter Fourth Day ,"Efforts, Rescue, Death, Earthquake",Mexico,Mexico,3.8279,47,1
The Booming Mexico City Neighborhoods Shaken by the Earthquake ,Earthquake,Mexico City,Mexico City,5.9834,44,2
