text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"4.3 magnitude earthquake. 32 km from Nanao, Ishikawa, Japan ","earthquake, magnitude","Japan,  Ishikawa,  Nanao","Nanao, Ishikawa",4.9391,50,7
"A magnitude 6 earthquake hit the Noto Peninsula in Japan s Ishikawa Prefecture early Monday, just over five months after a powerful temblor rocked the region. ","powerful, earthquake, magnitude","Ishikawa Prefecture,  Japan,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",4.5214,66,9
"On January 1, 2024, a massive earthquake with a magnitude of 7.6 hit Noto Peninsula in Ishikawa Prefecture. According to government officials, the earthquake caused over 1, 200 injuries and claimed the lives of 245 people. Moreover, more than 60, 000 homes were either damaged or ","injuries, earthquake, magnitude, earthquake, massive","Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture, 60,000",3.9193,100,14
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, A tsunami warning is now in effect for the prefecture and other prefectures around the region, and officials are urging caution. Visit for updates ","warning, tsunami, earthquake, magnitude, massive","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, neighboring prefectures, Visit for updates.",3.4587,79,15
"Following Monday s magnitude 7.6 earthquake in Ishikawa Prefecture on the Sea of Japan, seismic activity has been observed continuously in the area. ","seismic, earthquake, magnitude","Japan,  Ishikawa Prefecture","""Ishikawa Prefecture, Sea of Japan""",4.7529,62,11
Tsunami warnings are in place for all prefectures with coasts facing the Sea of Japan after a massive magnitude 7.6 earthquake has struck Ishikawa Prefecture. ,"earthquake, magnitude, massive, Tsunami","Ishikawa Prefecture,  Japan","Ishikawa Prefecture, Japan, Sea of Japan",9.8019,67,12
A magnitude 7.6 earthquake struck Ishikawa Prefecture in central Japan on Monday. The quake has left at least four people dead in the prefecture. Visit our live coverage page for the latest ,"earthquake, magnitude","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, central Japan",7.1472,72,9
BREAKING New earthquake of over 5.0 magnitude in Ishikawa region of Japan ,"magnitude, earthquake","Japan,  Ishikawa","""Ishikawa region,Japan.""",17.9363,49,8
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, along the Japan Sea coast. People in those areas must evacuate immediately. ","earthquake, magnitude, massive","Japan,  Japan,  Ishikawa Prefecture","The locations mentioned in the sentence are identified as follows:, 1. **Ishikawa Prefecture**: This is a city located in central Japan., 2. **Japan**: The country where Ishikawa Prefecture is situated., 3. **the Japan Sea**: The coastal area along which the earthquake struck, referring back to the prefecture's location., These locations are separated by commas as specified:, ""Ishikawa Prefecture, Japan, and the Japan Sea.""",8.9309,65,98
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, along the Japan Sea coast. People in those areas must evacuate immediately. An expert warns that strong tremors may continue. Visit for updates ","strong, earthquake, magnitude, massive","Japan,  Japan,  Ishikawa Prefecture","Ishikawa Prefecture, central Japan, Japan Sea coast",4.2042,78,13
"At least 65 people are confirmed dead and many more are feared trapped under collapsed houses after Monday s devastating earthquake in Ishikawa Prefecture, central Japan. Tens of thousands are still without electricity. ","earthquake, devastating, trapped","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, central Japan",4.3512,72,9
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, along the Japan Sea coast. ","earthquake, magnitude, massive","Japan,  Japan,  Ishikawa Prefecture","Ishikawa Prefecture, central Japan, along the Japan Sea coast",5.2112,57,15
"BreakingNews Tsunami warning issued in Ishikawa Prefecture, Japan, after 7.4 magnitude quake hits Central Japan ","magnitude, warning, Tsunami","Japan,  Japan,  Ishikawa Prefecture","Tsunami Warning, Ishikawa Prefecture, Japan, 7.4 magnitude, Central Japan",5.3689,56,21
"At least six people have been reported dead in Ishikawa Prefecture on the Sea of Japan, after a magnitude 7.6 earthquake struck the region on Monday afternoon. ","earthquake, magnitude","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, Sea of Japan",5.0217,66,10
"Central Japan continues to be rocked by earthquakes following the deadly magnitude 7.6 temblor on New Year s Day. Rescue operations are ongoing in hard hit Ishikawa Prefecture, where officials say 62 people are confirmed dead. ","Rescue, magnitude","Ishikawa Prefecture,  Japan","Central Japan, New Year's Day, Ishikawa Prefecture",6.7204,79,13
"At least 4 people have died in Japan s Ishikawa prefecture following a 7.5 magnitude earthquake, local authorities say. Follow live updates. ","earthquake, magnitude, died","Ishikawa prefecture,  Japan","The only location identified in the sentence is the prefecture of Ishikawa in Japan., Ishikawa",6.2303,63,21
"A very nasty earthquake on Japan s west coast today. If you re in the area of Ishikawa Prefecture in particular Kanazawa city , be aware there s a major tsunami warning of potentially 3 5 meters. Stay safe and get to high ground if you re along the west coastline between ","ground, warning, tsunami, earthquake","Kanazawa,  Ishikawa Prefecture,  Japan","Japan, Kanagawa Prefecture, Ishikawa Prefecture, Kanazawa city, Kanakawa Prefecture, Tsunami warning.",9.8564,92,29
"A massive earthquake has hit Ishikawa Prefecture. A large tsunami warning has been issued for Ishikawa Prefecture. Tsunami warnings were also issued for Niigata, Toyama, Yamagata, Fukui and Hyogo prefectures on the Japan Sea coast. ","Tsunami, warning, tsunami, earthquake, massive","Japan,  Hyogo,  Fukui,  Yamagata,  Toyama,  Niigata,  Ishikawa Prefecture,  Ishikawa Prefecture","Ishikawa Prefecture, Niigata, Toyama, Yamagata, Fukui, Hyogo",6.9933,87,23
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, along the Japan Sea coast. People in those areas must evacuate immediately. For updates, visit ","earthquake, magnitude, massive","Japan,  Japan,  Ishikawa Prefecture","Ishikawa Prefecture, central Japan, along the Japan Sea coast",5.3657,69,15
"A massive magnitude 7.6 earthquake has struck Ishikawa Prefecture, in central Japan, along the Japan Sea coast. People in those areas must evacuate immediately. Visit for updates ","earthquake, magnitude, massive","Japan,  Japan,  Ishikawa Prefecture","(prefecture), (Japan), (central areas)",5.1488,68,10
Officials of Ishikawa Prefecture s Suzu City say they have confirmed several houses and power poles have collapsed following a magnitude 7.4 quake Monday afternoon. ,magnitude,"Suzu,  Ishikawa Prefecture","Ishikawa Prefecture, Suzu City",5.6606,64,10
The Japanese government says at least 100 hectares across two municipalities of Ishikawa Prefecture were flooded by tsunami following Monday s massive earthquake. ,"earthquake, massive, tsunami",Ishikawa Prefecture,"Ishikawa Prefecture, hundreds of hectares",9.6874,59,10
Alert be Tsunami warnings are in place for all prefectures with coasts facing the Sea of Japan. Japanese News Channels are urging people to run immediately to higher ground! This is serious. 5m waves expected in Ishikawa. Pray for Japan Tsunami Earthquake ,"Earthquake, Tsunami, Pray, ground, Tsunami, Alert","Japan,  Ishikawa,  Japan","prefectures, higher ground, Ishikawa",5.5994,87,10
"Emperor Naruhito and Empress Masako speak to people at an evacuation center in the Ishikawa Prefecture town of Anamizu on April 12, 2024, following a powerful earthquake in central Japan s Noto Peninsula area on Jan 1 ","earthquake, powerful, evacuation","Noto Peninsula,  Japan,  Anamizu,  Ishikawa Prefecture,  Naruhito","evacuation center: Anamizu Prefecture, Ishikawa, earthquake: central Japan Noto Peninsula Prefecture, January 1",9.5496,85,28
"Weak mag. 2.7 Earthquake Japan Sea, 69 km northeast of Nanao, Ishikawa, Japan, on Wednesday, May 8, 2024, at . . . VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Nanao,  Japan","Japan, Nanao, Ishikawa",4.5188,76,9
Update The first donations collected by the end of February for the earthquake on the Noto peninsula were sent out. The emergency relief of the 2024 earthquake on the Noto Peninsula in Ishikawa Prefecture Symbol NEM Blockchain ,"earthquake, relief, emergency, earthquake","Ishikawa Prefecture,  Noto Peninsula,  Noto peninsula","Noto peninsula, NEM Blockchain, Ishikawa Prefecture",6.7116,77,13
"Policemen search for victims in Asaichi dori Street, which burned down due to a fire following an earthquake in Wajima, Ishikawa Prefecture, Japan, Jan. 7, 2024. Reuters ","earthquake, fire, search","Japan,  Ishikawa Prefecture,  Wajima","Asaichi dori Street, Wajima, Ishikawa Prefecture",4.7861,78,16
"Magnitude 7.5 earthquake hits Ishikawa Prefecture, Japan Jan. 1, 2024 4K 60 FPS Compilation YouTube ","earthquake, Magnitude","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, Japan",5.9898,61,8
"EijiKakichi, 56, of Ichinose cho, WajimaCity, Ishikawa Prefecture, whose house was engulfed by a landslide, is one of the missingpersons in Ishikawa, Japan on Feb 3, 2024. Since the big earthquake, police firefighters still searching every day. James Matsumoto ","earthquake, landslide","Matsumoto,  Japan,  Ishikawa,  Ishikawa Prefecture","Wajima City, Ishikawa Prefecture",5.3364,103,10
Ishikawa police have arrested a 25 year old man for allegedly posting fake rescue requests on social media after the Jan. 1 Noto Peninsula earthquake. ,"earthquake, rescue","Noto Peninsula,  Ishikawa","Noto, Japan",27.9432,64,4
"On January 23, FM Kamikawa held a meeting with TKM Deputy Chairman and FM Mr. MEREDOV, who is visiting Japan, and signed the Cooperation Program between JPN MOFA and TKM MOFA for 2024 2026. Turkmenistan Noto Ishikawa earthquake Overview ",earthquake,"Ishikawa,  Noto,  Japan,  Kamikawa","FM Kamikawa, TKM Deputy Chairman, Mr. MEREDOV, Turkmenistan Noto,",6.327,94,22
Earthquake hits Japan s Ishikawa prefecture ,Earthquake,"Ishikawa prefecture,  Japan","Japan, Ishikawa prefecture",5.3118,41,7
Earthquake hits Japan s Ishikawa prefecture ,Earthquake,"Ishikawa prefecture,  Japan","Japan, isikawa prefecture",5.4482,41,7
"On January 2, 2024, a 7.6 magnitude earthquake struck the Ishikawa Prefecture in central Japan. In support of the affected communities, Qtum is joining Palette Chain s web3prayforjapan campaign. As part of our community, you can contribute by donating to the Qtum Donation ","support, earthquake, magnitude","Japan,  Ishikawa Prefecture","Ishikawa Prefecture, Qtum, Palette Chain",3.9509,96,12
"Weak mag. 2.6 Earthquake Japan Sea, 21 km west of Anamizu, Ishikawa, Japan, on Monday, May 27, 2024, at 07 52 . . . VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Anamizu,  Japan","Japan, Ishikawa, Anamizu, VolcanoDiscovery",3.5111,80,13
"Weak mag. 2.9 Earthquake 14 km west of Anamizu, Ishikawa, Japan, on Sunday, Jul 7, 2024, at 03 19 pm GMT 9 VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Anamizu","Anamizu, Ishikawa",3.9807,78,7
"Weak mag. 2.7 Earthquake 13 km west of Anamizu, Ishikawa, Japan, on Thursday, Jul 25, 2024, at 04 50 pm GMT 9 VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Anamizu","Anamiku, Ishikawa",4.3894,78,7
"Light mag. 3.2 Earthquake 26 km northwest of Nanao, Ishikawa, Japan, on Friday, May 24, 2024, at 11 30 pm GMT 9 VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Nanao","Nanao, Ishikawa",4.551,78,7
"Weak mag. 2.8 Earthquake 50 km northeast of Anamizu, Ishikawa, Japan, on Monday, Jun 3, 2024, at 08 40 am GMT . . . VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Anamizu","Anamizu, Ishikawa",4.1513,79,7
"Light mag. 3.2 Earthquake Japan Sea, 59 km northeast of Anamizu, Ishikawa, Japan, on Wednesday, May 8, 2024, at . . . VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Anamizu,  Japan","Japan, Anamizu, Ishikawa",3.6482,76,9
"Another moderate earthquake in the same place of January 1, 2024 Ishikawa prefecture, Notopeninsula. Hope not a major damage to the already damaged houses ","damage, earthquake",Ishikawa prefecture,"Ishikawa prefecture, Notopensuma",12.1971,66,10
"5.8 magnitude earthquake. 51 km from Nanao, Ishikawa, Japan ","earthquake, magnitude","Japan,  Ishikawa,  Nanao","Nanao, Ishikawa, Japan",7.2071,50,9
"Light mag. 3.8 Earthquake 41 km northeast of Kanazawa, Ishikawa, Japan, on Sunday, Jul 21, 2024, at 06 25 pm GMT 9 VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Kanazawa","Kanazawa, Ishikawa, Japan, 41 km northeast of",5.101,78,16
"Weak mag. 2.6 Earthquake 46 km north of Nanao, Ishikawa, Japan, on Friday, May 3, 2024, at 03 03 pm GMT 9 VolcanoDiscovery ",Earthquake,"Japan,  Ishikawa,  Nanao","Nanao, Ishikawa",5.584,78,7
"Their Majesties the Emperor Naruhito and Empress visited Wajima City in Ishikawa Prefecture, which was severely damaged by 2024 Noto Peninsula Earthquake, and visited the people affected by the disaster. Imperialfamily Japan ","disaster, Earthquake","Japan,  Noto Peninsula,  Ishikawa Prefecture,  Wajima,  Naruhito","Wajima City, Ishikawa Prefecture",3.592,81,10
The death toll from the Noto Peninsula earthquake in Ishikawa Prefecture on Jan. 1 is likely to exceed that of the 2016 Kumamoto earthquake. ,"earthquake, earthquake","Kumamoto,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",17.0787,65,9
"Earthquake Flash Report At around 6 31am, a magnitude 6.5 earthquake occurred near Noto, Ishikawa Prefecture at a depth of 20km. The est. maximum intensity is 6 . June 03, 2024 at 06 31AM JST earthquake ","earthquake, intensity, depth, earthquake, magnitude, Earthquake","Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",5.5046,93,8
"Underplayed catastrophe Massive flooding landslides after 16 rivers broke banks in Japan s Ishikawa prefecture, the very area hit by tragic new year earthquake. Many people still in temporary shelters from that disaster. Now destroyed. Poor Ishikawa. ","destroyed, disaster, earthquake, Massive","Ishikawa,  Ishikawa prefecture,  Japan","Japan, specifically the Ishikawa prefecture; the specific area affected by the tragic new year earthquake; many people still in temporary shelters from that disaster; and Poor Ishikawa.",5.8958,82,37
"PMinAction On January 14, PM Kishida visited Ishikawa Prefecture to confirm the extent of the damage caused by the 2024 Noto Peninsula Earthquake. DisasterResponse ","Earthquake, damage","Noto Peninsula,  Ishikawa Prefecture,  Kishida","Ishikawa Prefecture, and Noto Prefecture",19.8796,70,12
"Earthquakes shake area near Japan s Ishikawa region hit by January 1, fatal disaster, but no tsunami Earthquake JapanEarthquake Japan ","Earthquake, tsunami, disaster","Japan,  Ishikawa,  Japan","Japan, near, Ishikawa region, Nagake Islands",9.3907,61,12
"4.9 magnitude earthquake. 57 km from Nanao, Ishikawa, Japan ","earthquake, magnitude","Japan,  Ishikawa,  Nanao","Nanao, Ishikawa, Japan",8.5968,50,9
"Flowers are offered at the Morning Market area in Wajima City, Ishikawa Prefecture on Feb. 17, 2024. The earthquake with an estimated magnitude of 7.4 which struck the Noto region of Ishikawa Prefecture, in central Japan, occurred on Jan. 1st. ","magnitude, earthquake","Japan,  Ishikawa Prefecture,  Noto,  Ishikawa Prefecture,  Wajima","Wajima City, Ishikawa Prefecture, Noto Region",4.9489,97,14
"Earthquake Flash Report At around 6 31am, an earthquake with an estimated magnitude of 5.9 occurred near Noto, Ishikawa Prefecture at a depth of 10km. There may be some change in sea level, but there is no concern of damage. June 03, 2024 at 06 35AM JST earthquake ","earthquake, damage, depth, magnitude, earthquake, Earthquake","Ishikawa Prefecture,  Noto","Noto, Ishikawa Prefecture",5.5282,105,8
2024 Noto Peninsula Earthquake Ishikawa Living Support Center ,"Support, Earthquake","Ishikawa,  Noto Peninsula","Noto Peninsula, Earthquake, Ishikawa",10.0863,44,10
Earthquake in Ishikawa 2024 Magnitude more than 4.5 only earthquake ishikawa ,"earthquake, Magnitude, Earthquake","ishikawa,  Ishikawa","Ishikawa, ishikawa",6.8113,54,9
"First Japan Natural Disaster 2024 Caught On Camera! Earthquake, Tsunami Waves in Ishikawa WinterStormWatch PreparednessTips PrepareForWinterStorms SnowPreparedness Video First Japan Natural Disaster 2024 Caught On Camera! Earthquake, Tsunami Waves in ","Tsunami, Earthquake, Disaster, Tsunami, Earthquake, Disaster","Japan,  Ishikawa,  Japan","Ishikawa, snow-related areas",6.7803,86,8
"PMinAction On July 1, 2024, Prime Minister Kishida visited Ishikawa Prefecture to confirm the extent of the damage caused by the 2024 Noto Peninsula Earthquake. DisasterResponse Quake2024NotoPeninsula ","Earthquake, damage","Noto Peninsula,  Ishikawa Prefecture,  Kishida","Ishikawa Prefecture, Noto Prefecture",6.9072,83,11
Happened on 1 1 2024. Earthquake in Ishikawa Pref. Japan ,Earthquake,"Japan,  Ishikawa","country, city",15.2569,52,3
Earthquake hits Japan s Ishikawa prefecture ,Earthquake,"Ishikawa prefecture,  Japan","Japan, Ishikawa prefecture",2.9907,41,7
"A strong earthquake registering a magnitude 5.9 hit the Noto Peninsula area of Ishikawa Prefecture early Monday, just over six months after a powerful temblor rocked the area. ","powerful, magnitude, earthquake, strong","Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",4.6442,70,9
"On January 1, 2024, a major earthquake with a magnitude of 7.6 struck the Noto Peninsula in Ishikawa Prefecture. JCCU immediately called on its member co ops nationwide for donations. . Read more ","magnitude, earthquake","Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula in Ishikawa Prefecture, JCCU, JCCU's member cooperages.",4.0437,80,22
"Following the Earthquake Centered in the Noto Region of Ishikawa Prefecture 2024, the Government of Japan decided to accept relief money from foreign governments, foreign individuals, companies and Japanese residents abroad. To find out more, visit ","relief, Earthquake","Japan,  Ishikawa Prefecture,  Noto","Earthquake Centered, Noto Region, Ishikawa Prefecture",9.8338,80,14
"Thousands of people are still displaced following an earthquake in Ishikawa prefecture in Japan on Jan. 1. The earthquake triggered a fire in Wajima, and lacquerware craftspeople lost workshops full of specialized tools. ","fire, earthquake, earthquake, displaced","Wajima,  Japan,  Ishikawa prefecture","""Ishikawa prefecture""",4.3087,77,7
"2024 Ishikawa Noto Peninsula Earthquake Emergency Relief English Language Information Session Tomorrow Jan 14, at 5pm Japan time. Details and sign up here Ishikawa NotoPeninsula earthquake volunteer PB saigai ","earthquake, Relief, Emergency, Earthquake","Ishikawa,  Japan,  Noto Peninsula,  Ishikawa","Ishikawa, Noto, NotoPeninsula",6.4636,77,12
"In relation to the Noto Peninsula Earthquake, we have updated information on our website, including information on list of ATMs in service in the Noto district of Ishikawa Prefecture Updated on September 3, 2024, 7 00pm . FSA ",Earthquake,"Ishikawa Prefecture,  Noto,  Noto Peninsula","Noto Prefecture, Noto District",5.9039,87,8
"Pro Wrestling NOAH s VOD has been released on WRESTLE UNIVERSE! 7.28 Ishikawa, Prefectural Industrial Exhibition Hall No. 3 SUNNY VOYAGE 2024 Charity event to support the recovery from the Noto earthquake disaster noah ghc ","disaster, earthquake, support","Noto,  Ishikawa","Ishikawa, Prefunctural Industrial Exhibition Hall No. 3",6.761,91,15
Regarding the 2024 Noto Peninsula Earthquake in Ishikawa Prefecture Message from the Editor in chief We would like to express our deepest sympathies to the victims of the recent earthquake that struck the Noto Peninsula in Ishikawa Prefecture. ,"earthquake, Earthquake","Ishikawa Prefecture,  Noto Peninsula,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",4.1518,82,9
Not the way Japan hoped to start 2024 between a major earthquake in Ishikawa and flight accident at Haneda. . . praying for the victims and rescue efforts underway as we stand in solidarity with the people of Japan. ,"solidarity, efforts, rescue, earthquake","Japan,  Haneda,  Ishikawa,  Japan","Ishikawa, Haneda, Japan",4.7127,77,9
"This year s rice paddy art in Gyoda City features a message of hope to those in the Noto region who were hit with a devastating earthquake earlier this year and, more recently, torrential flooding ","earthquake, devastating","Noto,  Gyoda","Gyoda City, Noto",4.0026,72,7
"Earthquake intensity 4 in Noto region, Ishikawa Prefecture, no fear of tsunami Video of the earthquake in Suzu City, Ishikawa Prefecture Earthquake Ishikawa tsunami Suzucity Sismo Tormenta Japan ","tsunami, Earthquake, earthquake, tsunami, fear, intensity, Earthquake","Japan,  Ishikawa,  Ishikawa Prefecture,  Suzu,  Ishikawa Prefecture,  Noto","Noto region, Ishikawa Prefecture, Suzu City, Tsunami (ishikawa), Sidohara (sidohara), Tormenta, Japan",26.5643,80,34
"I will refrain from New Year s greetings. I want to express my condolences to those who lost their lives in the earthquake that struck the Noto region of Ishikawa Prefecture on January 1, 2024, and my heartfelt sympathy to all those affected and their families. 1 2 ",earthquake,"Ishikawa Prefecture,  Noto","I will refrain from New Year's greetings. I want to express my condolences to those who lost their lives in the earthquake that struck the **Ishikawa Prefecture** of the Noto region on January 1, 2024, and my heartfelt sympathy to all those affected and their families.",5.2868,92,61
"BREAKING Japan More earthquake now in Noto region, Ishikawa Prefecture Epicenter location 37.5N 137.3E 10km. Magnitude 3.2. Maximum seismic intensity 2 EARTHQUAKES ALL OVER THE COUNTRY Japan Earthquake Ishikawa JapanEarthquake Nanao Noto ","Earthquake, intensity, seismic, Magnitude, Epicenter, earthquake","Noto,  Nanao,  Ishikawa,  Japan,  Ishikawa Prefecture,  Noto,  Japan","Noto region, Ishikawa Prefecture",5.3243,100,9
"Yuka NFT ART CHARITY On January 1, 2024, a strong earthquake with a magnitude of 7.6 struck the Noto region in Ishikawa Prefecture. My heartfelt sympathies go out to all affected. The situation in the disaster area is becoming increasingly severe each day. The quake s ","disaster, magnitude, earthquake, strong","Ishikawa Prefecture,  Noto,  Yuka","Noto region, Ishikawa Prefecture",4.6376,96,9
"JAPAN EARTHQUAKE Continued earthquakes at the West Coast of Japan in a distance of only a few minutes at the approximate same location, in the Noto region, Ishikawa Prefecture. WW3INFO ",EARTHQUAKE,"Ishikawa Prefecture,  Noto,  Japan,  JAPAN","Japan, Noto region, Ishikawa Prefecture",6.3728,75,11
"BREAKING Japan More earthquake now in Noto region, Ishikawa Prefecture Epicenter location 37.5N 137.3E 10km. Magnitude 3.2. Maximum seismic intensity 2 ","intensity, seismic, Magnitude, Epicenter, earthquake","Ishikawa Prefecture,  Noto,  Japan","Country, City, or Local Area: Japan; Noto region, Ishikawa Prefecture",5.9559,76,19
"An earthquake with a preliminary magnitude of 5.9 jolted off Japan s Noto region in Ishikawa prefecture early Monday, the country s weather agency said. XinhuaNews ","magnitude, earthquake","Ishikawa prefecture,  Noto,  Japan","Japan, Noto, Ishikawa prefecture, Tokyo, N iso basin",6.6244,71,16
Magnitude 4.8 Earthquake Hits Japan s Noto Region of Ishikawa Pref. on Tuesday Evening The epicenter was in the Noto area and the focus was about 10 kilometers deep. ,"deep, epicenter, Earthquake, Magnitude","Noto,  Ishikawa,  Noto,  Japan","Japan, Noto Region of Ishikawa Pref., Noto Area",6.7672,72,14
"BREAKING MASSIVE WAVE OF EARTHQUAKES IN JAPAN Time of occurrence 06 31 39 Epicenter information Noto region, Ishikawa prefecture Epicenter information 37.5N 137.3E 20km Earthquake magnitude M6.2 Japan Earthquake Ishikawa JapanEarthquake Nanao ","Earthquake, magnitude, Earthquake, Epicenter, Epicenter, MASSIVE","Nanao,  Ishikawa,  Japan,  Ishikawa prefecture,  Noto,  JAPAN","Noto region, Ishikawa prefecture, Nanao",3.0748,103,13
"BREAKING STRANGE EVENTS in Japan Continued earthquake in a distance of only a few minutes at the approximate same location, in the Noto region, Ishikawa Prefecture. ",earthquake,"Ishikawa Prefecture,  Noto,  Japan",Noto,3.1342,66,2
"Earthquake The seismic activity in Japan is massive after the M6.1 earthquake in Noto region, Ishikawa Prefecture. ","earthquake, massive, seismic, Earthquake","Ishikawa Prefecture,  Noto,  Japan","Japan, Noto Region, Ishikawa Prefecture",5.0934,58,11
"BREAKING The seismic activity in Japan is massive after the M6.1 earthquake in Noto region, Ishikawa Prefecture Japan Earthquake Ishikawa JapanEarthquake Nanao ","Earthquake, earthquake, massive, seismic","Nanao,  Ishikawa,  Japan,  Ishikawa Prefecture,  Noto,  Japan","Noto region, Ishikawa Prefecture, Nanao city",7.0539,69,14
"Japan s north central region of Noto experienced a 7.6 magnitude earthquake that resulted in the triggering of tsunami waves, prompting authorities to urge people to evacuate. Japan has a history of facing such disasters, as evidenced by the 2011 earthquake and tsunami, ","tsunami, earthquake, tsunami, earthquake, magnitude","Japan,  Noto,  Japan","Japan, Noto",10.7855,84,4
"Japan s Noto region, still recovering from an earthquake on New Year s Day, has been struck by fresh tragedy with flooding and landslides killing at least six people following record rainfall. ","tragedy, earthquake","Noto,  Japan","Japan, Naha",4.0119,69,4
"Regarding the earthquake that occurred in the Noto region with its epicenter on January 1, 2024, we would like to inform you about the acceptance of donations to support those who have been affected ","support, epicenter, earthquake",Noto,"Noto region, epicenter",10.0116,72,6
"Earthquake may have shifted land 1.3 meters The powerful earthquake that rocked Ishikawa Prefecture on Monday may have shifted land in the Noto region near the epicenter up to 1.3 meters to the west. Japan s Geospatial Information Authority, known as GSI, analyzed GPS data ","epicenter, earthquake, powerful, Earthquake","Japan,  Noto,  Ishikawa Prefecture","prefecture (ishikawa), noto, epicenter",8.1159,94,12
"Japan is getting hit with a series of continual earthquakes minutes apart. This is not normal seismic activity Noto region, Ishikawa Prefecture. ",seismic,"Ishikawa Prefecture,  Noto,  Japan","Japan is getting hit with a series of continual earthquakes minutes apart. This is not normal seismic activity Noto region, Ishikawa Prefecture.",3.0456,60,29
"Prime Minister Kishida attended a conference in the United States, leaving behind the isolated residents of the Noto region, devastated by the ongoing earthquake and heavy rains. He has been heavily criticized in Japan AP Rueteres Guardianes BBC NYT ",earthquake,"Japan,  Noto,  United States,  Kishida","United States, Noto region, Japan",3.8719,79,8
"Specialists estimate that the magnitude 7.6 earthquake in Japan moved the terrain of the Noto region about 1.3 m to the west, Japanese officials believe Monday s powerful earthquake moved the ground in the Noto region by up to 1.3m to the west, according to Sky News. Japan s ","ground, earthquake, powerful, earthquake, magnitude","Japan,  Noto,  Noto,  Japan","Noto, Fushimi-Okayama",5.7094,96,9
"Currently, they are not dealing with donations, but here are their suggestions for the Noto region earthquake ",earthquake,Noto,Noto region,3.6978,51,3
"Support our RESONANCE artist, kamogawayuka and her incredible initiative to assist fellow citizens in Japan who have been impacted by the devastating earthquake in the Noto region. The proceeds from the sales will contribute to the ongoing rescue efforts. Our deepest ","efforts, rescue, earthquake, devastating, Support","Noto,  Japan","RESONANCE, kamogawayuka, noto",3.9867,81,11
"According to post earthquake satellite images provided by Chang Guang Satellite Technology Co, a domestic commercial satellite company the earthquake in the Noto region, Ishikawa prefecture in Japan has caused severe damages to local buildings. Nearby rivers have become turbid, ","earthquake, earthquake","Japan,  Ishikawa prefecture,  Noto","According to post earthquake satellite images provided by Chang Guang Satellite Technology Co, a domestic commercial satellite company [Noto region] the earthquake in the Noto region has caused severe damages to local buildings. nearby rivers have become turbid,",8.8748,80,46
"Prime Minister Kishida attended a conference in the United States, leaving behind the isolated residents of the Noto region, devastated by the ongoing earthquake and heavy rains. He has been heavily criticized in Japan AP Rueteres Guardianes BBC NYT ",earthquake,"Japan,  Noto,  United States,  Kishida","United States, Noto region, isolated residents",5.5149,79,9
Residents in the Noto region of Japan s Ishikawa Prefecture are struggling to recover after a deadly 7.6 magnitude earthquake hit the peninsula. JapanEarthquake ,"earthquake, magnitude","Ishikawa Prefecture,  Japan,  Noto","Noto,peninsula",2.9838,65,5
A 4.7 magnitude earthquake with jolted Japan s Noto region in Ishikawa prefecture. ,"earthquake, magnitude","Ishikawa prefecture,  Noto,  Japan","Noto region, Ishikawa prefecture",6.3732,54,9
"A series of earthquakes struck Ishikawa Prefecture in Japan. The largest one, centered in the Noto region, had a magnitude of 6.1, though some sources report it as 5.9. Japan EarthQuake ","EarthQuake, magnitude","Japan,  Noto,  Japan,  Ishikawa Prefecture","Ishikawa Prefecture, Noto region",4.1224,79,10
"Significant repeating earthquake activity in the Noto Ishikawa region of Japan One of our trackers Calamity Jane on Sky Earth has been picking up continued high levels of gridding over Japan for the last month, possibly longer. This has largely been in this central Japan area ",earthquake,"Japan,  Japan,  Japan,  Ishikawa,  Noto","Noto, central Japan",3.2087,86,5
